Status,Cidade,UF,Layout de integração,Padrão,Documentação do padrão,Código IBGE,Dados obrigatórios das notas tomadas,Notas tomadas,Login,Senha,Múltiplos serviços,Certificado
Operante,São João Evangelista,MG,WebService,ISSLEGAL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4405690416663-Documentacao-Tecnica-Padrao-ISSLEGAL,3162807,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,São João Nepomuceno,MG,WebService,BETHA20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008059953,3162906,"Tomador - CNPJ, Inscricao Municipal, Certificado",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Joaquim,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4216503,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Joaquim da Barra,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3549409,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Joaquim de Bicas,MG,WebService,GOVDIGITAL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818214-Documentacao-Tecnica-Padrao-GOVDIGITAL,3162922,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Jorge d´Oeste,PR,WebService,EQUIPLANO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018060294,4125209,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Jorge do Ivaí,PR,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4125308,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São José,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4216602,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São José da Bela Vista,SP,WebService,EDDYDATA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360040840634,3549508,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Não necessário
Operante,São José da Lapa,MG,WebService,GOVDIGITAL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818214-Documentacao-Tecnica-Padrao-GOVDIGITAL,3162955,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São José de Mipibu,RN,WebService,TINUS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008654153,2412203,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São José de Ribamar,MA,WebService,BAUHAUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4422754163991,2111201,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,São José do Cedro,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4216701,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São José do Cerrito,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4216800,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São José do Egito,PE,Upload,COLUMBIAUP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360061584293,2613602,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,São José do Herval,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4318465,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São José do Jacuípe,BA,WebService,FISCO20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500011380942,2929370,"Prestador - CNPJ, Inscricao Municipal | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São José do Norte,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4318507,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São José do Ouro,RS,WebService,SINSOFT,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4409628034839,4318606,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São José do Rio Claro,MT,WebService,COPLAN,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4407191133719,5107305,"Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,São José do Rio Pardo,SP,WebService,GOVDIGITAL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818214-Documentacao-Tecnica-Padrao-GOVDIGITAL,3549706,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São José do Rio Preto,SP,WebService,GISSONLINE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/27919271480983,3549805,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São José dos Campos,SP,WebService,SAOJOSEDOSCAMPOS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360036462413,3549904,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São José dos Pinhais,PR,WebService,DEVEL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360038121853,4125506,"Prestador - CNPJ, Inscricao Municipal | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São José Dos Quatro Marcos,MT,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,5107107,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São José do Vale do Rio Preto,RJ,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3305158,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Leopoldo,RS,WebService,THEMA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008810314,4318705,"Prestador - CpfCnpj | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Lourenço,MG,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,3163706,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Lourenço da Mata,PE,WebService,TRIBUTUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/8045670286487,2613701,Consulta não disponível,Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,São Lourenço da Serra,SP,WebService,SISTEMAS4R,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009645154,3549953,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São Lourenço do Oeste,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4216909,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Lourenço do Sul,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4318804,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Ludgero,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4217006,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Luís,MA,WebService,DSF,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009748153,2111300,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,São Luís de Montes Belos,GO,WebService,CENTI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018791234,5220108,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Luiz Gonzaga,RS,WebService,ABASE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018208633,4318903,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Manuel,SP,WebService,SISTEMAS4R,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009645154,3550100,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São Marcos,RS,WebService,TECNOSISTEMAS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019534894,4319000,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Martinho,RS,WebService,ABASE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018208633,4319109,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Martinho,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4217105,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Mateus,ES,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3204906,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Mateus do Maranhão,MA,WebService,D2TI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360026667154,2111508,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,São Mateus do Sul,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4125605,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,São Miguel Arcanjo,SP,WebService,SISTEMAS4R,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009645154,3550209,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São Miguel do Iguaçu,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4125704,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,São Miguel do Oeste,SC,WebService,BETHA20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008059953,4217204,"Tomador - CNPJ, Inscricao Municipal, Certificado",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Miguel dos Campos,AL,WebService,NFONLINE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4411680602903,2708600,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São Miguel dos Milagres,AL,WebService,NFONLINE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4411680602903,2708709,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São Paulo,SP,WebService,SAOPAULO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360026042653,3550308,Tomador - CpfCnpj,Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Paulo das Missões,RS,WebService,ABASE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018208633,4319307,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Paulo do Potengi,RN,WebService,HM2WS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/17613141891095,2412609,"DataInicial,DataFinal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Pedro,SP,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,3550407,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Pedro da Aldeia,RJ,WebService,MODPUBLICA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4408224468247-Documentacao-Tecnica-Padrao-ModPublica,3305208,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Pedro da Serra,RS,WebService,TECNOSISTEMAS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019534894,4319356,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Pedro de Alcântara,SC,WebService,BAUHAUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4422754163991,4217253,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,São Pedro do Butiá,RS,WebService,ABASE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018208633,4319372,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Pedro do Iguaçu,PR,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4125753,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Pedro do Sul,RS,WebService,BETHA20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008059953,4319406,"Tomador - CNPJ, Inscricao Municipal, Certificado",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Romão,MG,WebService,DBSELLER,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010291754,3164209,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Roque,SP,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,3550605,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Roque do Canaã,ES,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3204955,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Sebastião,SP,WebService,IIBRASIL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360035549033,3550704,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,São Sebastião da Amoreira,PR,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4126009,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Sebastião Do Caí,RS,WebService,TECNOSISTEMAS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019534894,4319505,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Sebastião do Oeste,MG,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,3164605,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Sebastião do Paraíso,MG,WebService,ERECEITA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4409708212503,3164704,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Sebastião do Passé,BA,WebService,SAATRI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009748913,2929503,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São Sepé,RS,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4319604,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Vicente,SP,WebService,ISSNETONLINE20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/10904276275991,3551009,"Prestador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
